Date,Open,High,Low,Close,Volume
5/17/13,6299,6372.7,6299,6331.05,9170803
5/20/13,6323.9,6382.1,6323.9,6358.75,6497790
5/21/13,6348.25,6458.7,6348.25,6421,7425849
5/22/13,6440.5,6500.4,6411.5,6420.2,8673354
5/23/13,6411.55,6497.9,6372.3,6378.45,7230015
5/24/13,6396.75,6431.95,6314.15,6330.8,5912883
5/27/13,6322.55,6427.3,6298.65,6410.95,7348508
5/28/13,6409.75,6441.6,6385.7,6431.6,5092223
5/29/13,6441.85,6492.8,6355.65,6396.25,5745502
5/30/13,6371.5,6419.95,6344.5,6390.4,12079485
5/31/13,6381.95,6483.9,6381.45,6472.05,9389132
6/3/13,6627.95,6758.8,6511.05,6551.65,10076736
6/4/13,6511.55,6554.9,6469.95,6516.65,9597235
6/5/13,6490.8,6508.2,6465.4,6474,8035189
6/6/13,6433.85,6484.55,6417.95,6451.55,7174033
6/7/13,6440.9,6588.15,6440.9,6540.05,18368202
6/10/13,6571.2,6633.1,6568.15,6604.7,13058227
6/11/13,6615.7,6661.7,6523.95,6550.95,10556504
6/12/13,6521.85,6562.95,6424.45,6438.6,8840788
6/13/13,6427.6,6427.6,6316.35,6334.6,7313850
6/14/13,6359.1,6395.85,6323.5,6370.4,6847751
6/17/13,6394.25,6438.05,6358.55,6423.2,8781969
6/18/13,6436.25,6471.35,6418.85,6451.95,8316322
6/19/13,6468.85,6468.85,6387.55,6435.1,7539501
6/20/13,6408.7,6433.1,6259.5,6290.15,9974571
6/21/13,6296.65,6398.7,6296.65,6381.85,10910002
6/24/13,6353.35,6376.75,6284.1,6309.45,8546423
6/25/13,6309.1,6335.4,6246.4,6268.85,9970756
6/26/13,6298.55,6400.5,6277.05,6378.35,8062537
6/27/13,6428.75,6607.15,6424.25,6587.15,13333844
6/28/13,6586.7,6648.6,6489.15,6634.15,12199576
7/1/13,6589.3,6589.3,6515.3,6526.45,6918450
7/2/13,6527.5,6564.7,6463.25,6474.25,7616250
7/3/13,6464.8,6547,6404.65,6451.3,9518186
7/4/13,6490.2,6640.7,6487.4,6633.2,10571024
7/5/13,6646.75,6674.35,6591.35,6604.7,7573187
7/8/13,6640.25,6653.35,6594.9,6607.95,8003769
7/9/13,6609,6681.75,6609,6653.9,7391482
7/10/13,6672.6,6710.4,6658.9,6690.95,9571426
7/11/13,6748.75,6823.5,6748.75,6799.5,9764982
7/12/13,7173.45,7361,7157.25,7249.4,18449503
7/15/13,7216.8,7261.35,7164,7225.4,11738448
7/16/13,7132.7,7278.3,7122.35,7208.8,8583208
7/17/13,7203.6,7300,7203.6,7272,9549151
7/18/13,7286.7,7362.2,7245.65,7306.35,10721517
7/19/13,7400.35,7545.1,7400.35,7503.7,23178626
7/22/13,7472.15,7590.3,7468.25,7556.55,10071797
7/23/13,7579.1,7650.6,7579.1,7604,12381525
7/24/13,7569.05,7687.25,7569.05,7669.25,14228002
7/25/13,7660.7,7720.6,7629.85,7678.15,16304902
7/26/13,7699,7747.05,7650.1,7663,10388873
7/29/13,7638.8,7708.95,7633.9,7673.3,8975744
7/30/13,7694.55,7762.2,7689.75,7718.85,9837874
7/31/13,7738.25,7808.5,7708.65,7787.35,14964070
8/1/13,7811.45,7822.6,7727.95,7777.1,36078378
8/2/13,7793.95,7895.5,7793.95,7858.35,32282691
8/5/13,7838.65,7951.55,7838.65,7916.5,32061127
8/6/13,7920.95,7933.6,7839.35,7877.15,21982484
8/7/13,7876.35,7934.75,7738.15,7767.75,21385369
8/8/13,7710.4,7816.4,7687,7801.45,14480742
8/12/13,7820.1,7874.95,7781.95,7841.45,13989664
8/13/13,7860.1,7989.25,7860.1,7976.25,12373892
8/14/13,7971.9,8032.25,7874.1,7956.1,21212089
8/16/13,7879.45,7910.4,7724.95,7774.2,24726275
8/19/13,7811.85,7870.4,7708.75,7793.2,17324526
8/20/13,7828.2,7828.2,7677.85,7693.5,18087694
8/21/13,7679.2,7679.2,7549.1,7594.05,18128173
8/22/13,7614.85,7796.1,7563.25,7777.5,13972374
8/23/13,7786.35,7902.5,7761.35,7893.2,16498774
8/26/13,7908.6,8047.4,7893.85,7958.65,21726276
8/27/13,7952.55,8073.9,7952.55,7975.8,13637709
8/28/13,7948.65,8222.65,7948.65,8175.3,14737602
8/29/13,8110.05,8286.9,8083.9,8246.9,19542395
8/30/13,8225.65,8406.65,8196,8382.4,33968989
9/2/13,8325.85,8423.8,8325.85,8396.9,16502876
9/3/13,8380.65,8410.95,8226.25,8259.4,15423496
9/4/13,8293,8499.55,8293,8454.1,14231607
9/5/13,8437.95,8437.95,8185.4,8203.4,21197274
9/6/13,8224.65,8310.8,8172,8216.5,18316554
9/10/13,8211.9,8443.75,8211.9,8411.05,17887312
9/11/13,8421.3,8465.1,8360.9,8373.25,27137335
9/12/13,8367.05,8381.45,8222.4,8270.15,28850933
9/13/13,8257.85,8290,8152.9,8172.65,25786094
9/16/13,8172.3,8212.6,8005.1,8017.2,17963989
9/17/13,8048.1,8166.6,8030.35,8154.25,16596487
9/18/13,8160.4,8183.1,8119.55,8159.1,18291774
9/19/13,8130.6,8218,8093.8,8156.95,12872779
9/20/13,8119.25,8225.8,8119.25,8132.8,16327850
9/23/13,8137.95,8256.9,8133.4,8200.7,11324426
9/24/13,8217.65,8250.85,8132.65,8169.1,15533191
9/25/13,8192.95,8218,8116.45,8187.55,22045217
9/26/13,8212.1,8225.35,8139.9,8157.8,20162677
9/27/13,8176.4,8249,8147.75,8166.55,12821340
9/30/13,8196.4,8263.85,8136.85,8167.8,19008363
10/1/13,8195.05,8208.5,8133.4,8181.65,8470257
10/3/13,8244.7,8374.2,8234.15,8360.85,21970505
10/4/13,8353.3,8429.9,8329.45,8352.35,13539328
10/7/13,8359.15,8487.95,8359.15,8461.55,12904603
10/8/13,8483.3,8500.75,8424.1,8435,15091941
10/9/13,8408.5,8584.6,8385.55,8564.45,13962277
10/10/13,8585.75,8643.45,8549.15,8603.8,15222169
10/11/13,8899.65,8932.55,8690.4,8870.15,21294050
10/14/13,8868.85,9078.25,8868.85,9061.75,16750963
10/15/13,9109.75,9167,9064.45,9120.3,16579107
10/17/13,9111.85,9111.85,8775.1,8797.85,18902843
10/18/13,8821.3,8907.5,8733,8893.85,14402271
10/21/13,8928.45,8928.45,8712.7,8854.9,14234005
10/22/13,8901.35,8951.85,8891.2,8915.15,14151414
10/23/13,8891.3,8891.3,8739.9,8829.55,15145285
10/24/13,8774.15,8921,8653.85,8681.65,16806194
10/25/13,8670.4,8823.1,8647.95,8812.55,15123439
10/28/13,8796.55,8851.85,8760.8,8783.2,9224472
10/29/13,8784.85,8844.2,8771.4,8822.1,11255245
10/30/13,8803.25,8853.3,8784.9,8835.15,17727549
10/31/13,8814.2,8881.3,8814.2,8852.8,15195844
11/1/13,8840.6,8909,8787.7,8799.55,9064204
11/3/13,8812.75,8837.85,8812.75,8823.5,5416284
11/5/13,8780.6,8791.1,8705.95,8724.1,11167513
11/6/13,8766.9,8865.5,8766.9,8843.05,10541322
11/7/13,8882.85,9058.05,8875.05,8956.55,14127553
11/8/13,8969.7,9045.55,8933.9,8956.9,12086143
11/11/13,8943.1,9095.75,8915,8962.85,11627133
11/12/13,8971.65,9019.3,8899.05,8914.4,13947696
11/13/13,8897.5,8954.25,8845.35,8859.15,9193711
11/14/13,8912.9,8940.55,8855.55,8862,8681675
11/18/13,8919.4,9010.6,8919.4,8978.35,15134320
11/19/13,8993.4,9019.4,8964.7,9003.9,16782460
11/20/13,8987.2,9023.65,8902.65,8915.35,10531329
11/21/13,8912.55,8925.85,8745.3,8767.1,10689041
11/22/13,8784.5,8848.5,8755.2,8785.45,8349741
11/25/13,8793.45,8875.35,8738.75,8783.8,7987188
11/26/13,8755.05,8795.65,8712.85,8758.3,21887814
11/27/13,8775.8,8791.95,8680.95,8702.4,10149149
11/28/13,8729.25,8767,8679.1,8748.35,13298262
11/29/13,8769.25,8839.75,8744,8820.75,13642751
12/2/13,8804.9,8881.95,8804.9,8854,8941068
12/3/13,8837.05,8906.95,8837.05,8867.8,8712045
12/4/13,8868.25,8950.7,8864.45,8876.6,10374460
12/5/13,8932.95,8970.95,8817.05,8834.55,8182545
12/6/13,8813.8,8856.45,8810.1,8827.8,7439742
12/9/13,8926.25,8930.45,8837.55,8877.1,8815980
12/10/13,8867,9070.3,8867,9045.9,15346852
12/11/13,9031.4,9045.45,8982.9,9028.2,10799937
12/12/13,8991.45,9006.1,8950.85,8964.95,8227171
12/13/13,8948.25,9025.9,8938.65,8957.6,9920017
12/16/13,8975.2,9134.15,8961.85,9110.25,10967290
12/17/13,9126.1,9197.35,9109.05,9119.35,13732673
12/18/13,9110.8,9178.15,9110.3,9167.9,9456775
12/19/13,9207.05,9401.3,9192.2,9329,12420885
12/20/13,9368.4,9521.65,9368.4,9488.25,22371665
12/23/13,9448.85,9531.95,9372.3,9385.45,9627602
12/24/13,9418.35,9455.25,9372.8,9391.5,8146060
12/26/13,9405.2,9451.4,9391,9430.1,9818252
12/27/13,9460.15,9598.1,9460.15,9579.1,13027368
12/30/13,9609.65,9632.15,9451.3,9499.6,10511811
12/31/13,9514.55,9546.7,9467.5,9517.85,7747045
1/1/14,9548.5,9558.35,9453.2,9462.8,5734793
1/2/14,9475.3,9546.3,9445.55,9478.35,12622275
1/3/14,9456.45,9684,9431.7,9673.2,15829301
1/6/14,9707.35,9709.45,9569.65,9640.75,27476324
1/7/14,9648.7,9648.7,9507.85,9522.75,17461491
1/8/14,9539.15,9608.9,9519.25,9531.55,15395110
1/9/14,9546.9,9606,9518.4,9575.85,20161855
1/10/14,9664.4,9848.35,9602.6,9782.7,23518384
1/13/14,9831.55,10080.95,9831.55,10060.15,17284944
1/14/14,10042.65,10067.25,9964.25,9996.8,15676030
1/15/14,10040.3,10105.5,10000.25,10065.95,15145341
1/16/14,10089.25,10153.75,10043.65,10127.75,309992832
1/17/14,10072.85,10078.95,9867.8,9884.35,19123291
1/20/14,9872.2,10165.9,9872.2,10154,19145834
1/21/14,10155.15,10158.45,10062.4,10095.55,14815525
1/22/14,10078.2,10140.4,10051.6,10112.8,12091738
1/23/14,10116.6,10123.95,10008.55,10086.35,14921463
1/24/14,10036.6,10143,9997.35,10010.5,10898606
1/27/14,9926.75,10012.8,9905.55,9938.65,10165059
1/28/14,9906.5,9929.75,9807.7,9837.95,12787699
1/29/14,9861.35,9945.6,9825.4,9896.7,9939870
1/30/14,9860.25,9903.05,9771.55,9878.75,9614272
1/31/14,9895.05,10021.1,9880.55,9957.45,8293385
2/3/14,9897.25,9923.1,9783.5,9792.1,6671209
2/4/14,9686.8,9686.8,9522.45,9611.65,10172931
2/5/14,9677.9,9729.75,9585.25,9718.45,12385558
2/6/14,9700.4,9732.3,9599.45,9696.05,9854241
2/7/14,9754.3,9778.6,9595.45,9648.4,12722603
2/10/14,9668.4,9677.45,9605.8,9619.25,8768029
2/11/14,9639.4,9769.05,9639.4,9710.25,10521148
2/12/14,9747.75,9786,9725.15,9739.8,10198600
2/13/14,9752.25,9767,9697.25,9721.35,8423170
2/14/14,9770.05,9870.5,9751.5,9855.45,8817585
2/17/14,9898.1,9931,9841.2,9867.5,6228219
2/18/14,9859.65,9920.85,9859.65,9884.85,16277543
2/19/14,9912,10065.75,9912,10033.05,14620520
2/20/14,10028.35,10051.8,9962.2,9971.7,15033290
2/21/14,10010.5,10109.85,10010.5,10101.05,14542983
2/24/14,10101,10101,10041.65,10067.65,14229505
2/25/14,10099.9,10173.75,10099.9,10162.9,12262675
2/26/14,10167.1,10212.6,10155.3,10200.85,35244443
2/28/14,10107.7,10353.25,10107.7,10338.55,24625043
3/3/14,10339.8,10398.15,10190.75,10209.1,14762061
3/4/14,10172.8,10251.3,10165.35,10196.55,12303390
3/5/14,10260.2,10301.7,10215.75,10237.25,13723962
3/6/14,10272.4,10300.25,10237.9,10254.6,14322247
3/7/14,10266.05,10272.5,9966,10054.9,19025657
3/10/14,10033.05,10033.05,9792,9809.55,14520793
3/11/14,9803.8,9922.65,9746,9828.6,13168206
3/12/14,9823.8,9921.95,9823.8,9877.6,10834572
3/13/14,9539.3,9637.85,9433.15,9462.7,15395621
3/14/14,9422.85,9509.4,9395.9,9439.05,11456059
3/18/14,9451.1,9480.2,9342.55,9364.35,14532611
3/19/14,9305.25,9305.25,9051.2,9158.95,29858297
3/20/14,9147.05,9387,9147.05,9313.5,31208125
3/21/14,9376.95,9451.3,9257.9,9370.75,20588273
3/22/14,9355.4,9419.7,9342.8,9377.75,1277237
3/24/14,9365.3,9435.7,9339,9365.05,12953518
3/25/14,9308.5,9366.4,9280.35,9300.6,14726714
3/26/14,9318.95,9321.8,9209.9,9222.9,12647703
3/27/14,9234.3,9244.9,9159.95,9217.1,15369362
3/28/14,9245.7,9323.2,9223.2,9275.35,10390208
3/31/14,9297.95,9325.05,9184.35,9298,11027529
4/1/14,9331.5,9458.4,9324.65,9439.75,14348670
4/2/14,9515.05,9542.65,9463.6,9479.9,16859016
4/3/14,9505.45,9517,9428.55,9472,11063438
4/4/14,9511.8,9542.05,9373.4,9389.4,9085930
4/7/14,9355.05,9400.05,9296.1,9374.45,7780387
4/9/14,9360.15,9397.6,9208.75,9276.9,13044097
4/10/14,9277.75,9280.65,9159.9,9179.2,13776590
4/11/14,9156.45,9350.95,9081.2,9312,15890875
4/15/14,9452.6,9554.75,9387.05,9491.6,16877121
4/16/14,9506.8,9506.8,9248.65,9273.15,19792726
4/17/14,9363.05,9407,9240.5,9390.2,17871890
4/21/14,9395.55,9417.6,9317.85,9330.25,14401660
4/22/14,9333.55,9388.45,9267.15,9279.2,12115115
4/23/14,9318.65,9348.9,9260.45,9272.05,15495721
4/25/14,9311.5,9334.35,9236.3,9275,11540080
4/28/14,9271.5,9321.5,9251.85,9261.3,10502305
4/29/14,9264.5,9312.5,9241.65,9251.6,15778043
4/30/14,9242.9,9294.25,9198.6,9227.95,18379074
5/2/14,9219.3,9347.8,9219.3,9319.55,12110843
5/5/14,9288.7,9358.25,9208.2,9223.55,8065958
5/6/14,9219.95,9236.25,9154.45,9179.7,8134526
5/7/14,9153.15,9186.3,8905.35,8946.55,14502692
5/8/14,8959,9010.3,8922.8,8963.6,9592045
5/9/14,8945.75,9091.65,8945.75,9048.5,9480771
5/12/14,9049.85,9157.7,8986.8,9132.35,11120481
5/13/14,9159.25,9404.75,9159.25,9364.8,10603675
5/14/14,9356.2,9384.8,9306.6,9349.65,8205382
5/15/14,9347.85,9362.9,9234.05,9314.4,8660123
5/16/14,9372.75,9493,8946.55,9111.4,17884167
5/19/14,9135.55,9135.55,8609.95,8675.1,21719748
5/20/14,8704.5,8906.8,8704.5,8878.9,16399854
5/21/14,8871.75,8962.05,8858.95,8952.85,13763085
5/22/14,8978.85,8980.5,8876.35,8929.6,14003321
5/23/14,8954.1,9072.4,8841.9,8941.3,15699876
5/26/14,8986.5,9091.8,8962.5,9061,20106727
5/27/14,9082.3,9206.15,9048.5,9101.85,20305492
5/28/14,9106.15,9253.65,9103.8,9237.25,14208333
5/29/14,9075.8,9075.8,8909.45,8927.4,17028188
5/30/14,8941,8992.25,8877.75,8970.3,15433739
6/2/14,9004,9022.6,8963.2,8981.95,7889365
6/3/14,9007.8,9039,8913.95,8976.4,10374139
6/4/14,8974.95,8990.9,8820.8,8863.9,12262207
6/5/14,8877.5,9032.5,8841.8,8984.6,14473393
6/6/14,8943.3,8957.7,8849.05,8945.1,17375124
6/9/14,8948.75,9029.05,8926.3,9017.7,13393022
6/10/14,9043.3,9254.05,9043.3,9234.6,19899793
6/11/14,9290.5,9510,9276.3,9436.4,19732390
6/12/14,9589.2,9605.55,9310.6,9447.85,13016108
6/13/14,9462,9474.15,9339.3,9448.65,11035162
6/16/14,9449,9600.15,9449,9579.85,11328716
6/17/14,9618.75,9678.2,9589.15,9620.05,11596299
6/18/14,9630.85,9660.5,9494.2,9521.35,11407010
6/19/14,9522.2,9712.65,9503.7,9698.9,12109350
6/20/14,9714.5,9736.6,9663.3,9700.2,11547793
6/23/14,9671.55,9695.3,9518.35,9548.2,7289587
6/24/14,9548.65,9588.5,9497.2,9570.75,8602492
6/25/14,9623.4,9643.5,9570.95,9587.9,8624714
6/26/14,9585.75,9648.1,9553.15,9579.4,12389784
6/27/14,9619.45,9828.95,9607.6,9819.95,16071389
6/30/14,9834.15,9921.15,9822.7,9912.3,12548529
7/1/14,9896.8,9897.3,9786.45,9802.85,9330746
7/2/14,9817.65,9849.5,9769.15,9807.6,9147160
7/3/14,9806,9903.55,9805,9831.35,10668482
7/4/14,9829.95,9883.85,9827.25,9866.95,26125779
7/7/14,9922.95,10139.4,9918.5,10126.25,18359972
7/8/14,10146.75,10146.75,9973.15,10019.7,18076883
7/9/14,10041.35,10082.7,9867.35,9903.3,16467600
7/10/14,9906.65,10002.65,9753.1,9816.2,13338843
7/11/14,9992.15,10050.6,9889.65,9933.55,13101724
7/14/14,9944.1,9944.1,9744.3,9799.65,9228355
7/15/14,9815.65,9856.15,9768.55,9785.75,9583098
7/16/14,9824.2,9846.1,9761.65,9809,8827251
7/17/14,9855.95,9982.35,9807.35,9819.75,10722355
7/18/14,9944.85,10019.2,9929.9,9946.95,15985219
7/21/14,9998.65,10018.2,9892.4,9912.4,11212373
7/22/14,9918.8,10103.25,9918.8,10086.65,14081944
7/23/14,10120,10325.5,10120,10306.85,19081610
7/24/14,10323.8,10422.2,10289.6,10400.15,13248477
7/25/14,10343,10355.6,10211.9,10339.7,15295054
7/28/14,10293.7,10405.7,10286.95,10383.45,9642192
7/30/14,10395.55,10408.3,10311.7,10361.05,9846342
7/31/14,10348.05,10351.8,10279.55,10304.7,15982094
8/1/14,10227.55,10307,10141.15,10155.3,12516413
8/4/14,10192.35,10383.6,10160.2,10370.15,11037813
8/5/14,10403.6,10450.55,10322,10422.7,8394433
8/6/14,10423.85,10544.65,10423.85,10484.6,10797302
8/7/14,10362.55,10414.2,10324.25,10342.95,11991958
8/8/14,10327.2,10384.7,10293.15,10318.25,8840309
8/11/14,10391.9,10405.55,10338,10382.55,8218096
8/12/14,10448.6,10448.6,10311.2,10394.85,6739145
8/13/14,10381.05,10529.7,10376.85,10480.4,10023422
8/14/14,10513.75,10547.15,10440.7,10468.25,7458822
8/18/14,10459.7,10465.65,10395.95,10418.7,7979405
8/19/14,10441.4,10441.4,10346.25,10365.15,8195348
8/20/14,10397,10434.9,10383.65,10399.1,10151638
8/21/14,10432.75,10456.95,10373.95,10392.85,11322899
8/22/14,10403.45,10565.25,10403.45,10543.4,9716157
8/25/14,10553.8,10666.5,10514.5,10645.85,9554942
8/26/14,10653.6,10714.85,10581.85,10671,8879710
8/27/14,10675.05,10775.45,10635.3,10743.8,10020426
8/28/14,10749.25,10757.65,10658.2,10679.65,11673150
9/1/14,10712.5,10753.3,10695.05,10705.3,9069676
9/2/14,10723.45,10783.3,10636.7,10746.55,9897208
9/3/14,10749,11030.15,10749,11005.1,15906105
9/4/14,11025.85,11025.85,10921.65,10960.45,9153902
9/5/14,11018.8,11122.45,10974.2,11025.55,12581278
9/8/14,11062.8,11182.5,11056.35,11167.75,12275490
9/9/14,11144,11156.15,11048.4,11069.9,8871840
9/10/14,11041.85,11041.85,10929.6,10942.45,8487119
9/11/14,10975.7,11030.55,10885,10965.95,11066034
9/12/14,10987,11017.7,10918.7,10958.5,11655576
9/15/14,10959.85,10960.7,10856.6,10868.15,9090129
9/16/14,10876.8,10934.3,10796.45,10811.5,15393999
9/17/14,10866.2,11001.5,10866.2,10991.4,9637144
9/18/14,10916.35,11091.25,10880.95,11055.2,28106358
9/19/14,11074,11316.6,11071.4,11224.15,28642678
9/22/14,11187.6,11187.6,11090.85,11173.15,13288959
9/23/14,11172.25,11309.35,11066,11088.05,20309722
9/24/14,11135.05,11156.05,11034.45,11074.2,12278246
9/25/14,11102.5,11237.3,11102.5,11185.95,16072047
9/26/14,11188.1,11236.45,11093.6,11138,10916820
9/29/14,11178.55,11352.1,11129.85,11326.6,9648149
9/30/14,11341.4,11360.35,11231.8,11302.7,16372690
10/1/14,11287.2,11543.75,11287.2,11519.45,14421087
10/7/14,11371.9,11633.65,11371.9,11428.6,14815547
10/8/14,11380.85,11380.85,10985.75,11043.4,15068221
10/9/14,11138.4,11189.65,11023.7,11065.15,11941123
10/10/14,11065,11365.2,11001.65,11311.25,19764045
10/13/14,11318.55,11483.8,11318.55,11437,12371331
10/14/14,11474.8,11474.8,11336.65,11350.3,12611049
10/16/14,11379.05,11438.55,11135.25,11174.85,14581993
10/17/14,10889.5,10920.25,10716.7,10746.2,21475171
10/20/14,10845.7,10845.7,10658.45,10673.1,12861439
10/21/14,10723.15,10748.8,10605.1,10692.35,13374819
10/22/14,10835.4,10835.4,10749.1,10767.4,10032821
10/23/14,10776,10787.25,10757.9,10781.2,2415911
10/27/14,10890.6,10890.6,10684.6,10714.3,11428935
10/28/14,10696.3,10771.55,10696.3,10737.25,10718895
10/29/14,10767.4,10929.15,10767.4,10912.3,13344455
10/30/14,10973.35,11190.9,10973.35,11124.6,20114568
10/31/14,11192.8,11372.25,11192.8,11341.05,11154328
11/3/14,11433,11462.85,11306.2,11359.9,11688799
11/5/14,11419.95,11493.5,11336.35,11440.5,18966263
11/7/14,11438.3,11523.55,11405.5,11476.15,15248179
11/10/14,11491.95,11508.9,11388.8,11470.95,9401704
11/11/14,11477.25,11501.4,11398.25,11439.7,8197559
11/12/14,11428.4,11508.75,11406.75,11421.3,10451577
11/13/14,11458.3,11575.5,11398.7,11539.6,15450746
11/14/14,11551.4,11614.65,11549.6,11571.75,12393079
11/17/14,11553.9,11623.55,11496.6,11608.15,9099326
11/18/14,11628.15,11633.4,11495.05,11512.9,10016275
11/19/14,11532,11556.35,11444.65,11524.3,10722668
11/20/14,11583.45,11692.4,11538.2,11677.45,9915776
11/21/14,11637.7,11643.7,11544.35,11596.95,10600459
11/24/14,11659.7,11825.85,11659.7,11809.85,9644945
11/25/14,11847.4,11908.1,11679.1,11790,14405769
11/26/14,11769.2,11804.75,11714.85,11770.4,7782652
11/27/14,11800.85,11925.9,11799.8,11900.85,11852273
11/28/14,11925.85,11979.5,11874.8,11898.05,9556642
12/1/14,11942.25,12013.9,11884.95,11981,11764294
12/2/14,11952.7,11952.7,11794.45,11812.75,8096650
