Date,Open,High,Low,Close,Volume
5/3/05,454.9,458.5,452.58,456.1,378006
5/4/05,456.25,479,456,476.32,1867968
5/5/05,475.8,496,475,492.92,1436276
5/6/05,490,492,472,478.65,1633504
5/9/05,487.25,488.5,475.12,479.32,1871790
5/10/05,480,491,476,484.4,726400
5/11/05,482.5,489.85,479,482.98,420480
5/12/05,486.5,491.55,482.5,490.42,405864
5/13/05,492,496.92,488.05,491.2,430130
5/16/05,491.5,492.98,484.5,486.65,511252
5/17/05,487.5,487.5,477,480.45,384730
5/18/05,477.5,487,477.5,484.55,771922
5/19/05,485.55,492.5,480.62,483.62,873892
5/20/05,484,491.95,480,489.9,795662
5/23/05,487.5,492.5,487.5,490.12,210216
5/24/05,490,506,489.8,500,676498
5/25/05,505,526.4,502.5,520.12,1557002
5/26/05,519.3,544.25,519.3,536.08,1629866
5/30/05,555,559.5,546.55,549.98,1364280
5/31/05,547.5,551.5,539.25,549.72,938756
6/1/05,550,565,550,558.08,860514
6/2/05,561.5,567.5,538,541.98,642522
6/3/05,547,552.4,535.5,550.28,588066
6/4/05,552.48,554.95,545.55,547.02,82172
6/6/05,548.8,562.4,545.8,555.12,702164
6/7/05,547,554.95,542.5,544.5,706246
6/8/05,549.5,551,540.05,542.67,483778
6/9/05,534.05,544,527.05,535.9,809476
6/10/05,538.05,549.85,531.55,535.35,943412
6/13/05,536,537.45,528.55,534.2,432264
6/14/05,535,537.5,531.12,533.2,462492
6/15/05,540,542.5,533,534.7,396742
6/16/05,505.55,533.7,505.55,525.1,451006
6/17/05,527.5,528,517.5,523.55,241334
6/20/05,525,542.95,521.9,535.1,534624
6/21/05,540,542.92,532.55,541.12,895478
6/22/05,541.52,546.5,535,539.92,1074544
6/23/05,544.5,551.4,540.5,548.8,932326
6/24/05,546,559.92,546,551.95,686076
6/27/05,554.95,554.95,537.5,539.78,605114
6/28/05,544.45,544.45,525.52,527.78,657672
6/29/05,530,537,526.5,535.08,311700
6/30/05,537.5,542.95,523,528.67,2378474
7/1/05,527.5,541.92,526.6,538.85,749308
7/4/05,537.5,545,534.5,540.5,586184
7/5/05,540.5,548.45,530.62,533.35,706736
7/6/05,532.5,539,532.5,536.83,326786
7/7/05,532,536,521.52,523.98,464622
7/8/05,524.5,533.95,524.5,529.48,434108
7/11/05,537,537.45,527,531.17,217036
7/12/05,535.95,535.95,521.48,526.67,721772
7/13/05,526.5,529.98,508,511,943194
7/14/05,514.95,522,511,515.08,473600
7/15/05,519.45,520,513,518.12,159860
7/18/05,522.48,528.38,518,527,421984
7/19/05,529,534.5,519,523.48,436738
7/20/05,524,530,521.5,525.22,369396
7/21/05,525.5,528.5,522,523.45,192182
7/22/05,527,527,516.05,519.58,595854
7/25/05,529,531,501.35,504.25,521610
7/26/05,507,511.85,500,506.1,519786
7/27/05,510,510,503,503.7,287439
7/29/05,450.5,498,450.5,469.05,2023459
8/1/05,473.95,518.5,473.95,514.45,2819982
8/2/05,519.95,519.95,501.1,507.65,2223751
8/3/05,511.95,514,500,501.55,832983
8/4/05,505,515.25,503,512.1,624547
8/5/05,514,515,506,507.8,676552
8/8/05,511.7,511.7,490,491.9,410530
8/9/05,490,498.85,487,492.2,862915
8/10/05,495,506,491.95,500.25,644246
8/11/05,504.85,530,497.5,520.65,2466587
8/12/05,525,539.65,523,536.4,1598384
8/16/05,538.65,549,530.15,535.6,874463
8/17/05,536,544,528,530,752916
8/18/05,530,539.75,515,521.35,1179161
8/19/05,525,539.9,522,534.75,1613677
8/22/05,538.85,550,535,542.55,1559470
8/23/05,544.4,545,510,514.55,1343954
8/24/05,514,522.9,445,513.65,1281160
8/25/05,520,538,513.1,530.9,1909062
8/26/05,531,537.2,522.1,528.75,738797
8/29/05,530.05,533.7,512.25,520.35,576076
8/30/05,533,533,520,522.5,543229
8/31/05,523.85,528,520,526.25,352453
9/1/05,522.2,550,522.2,544.1,1172265
9/2/05,550,550,538.5,542.75,529992
9/5/05,544,557.95,543.7,549.4,988718
9/6/05,552.05,554,538.25,546.25,798655
9/8/05,548,552.7,539.1,540.65,494342
9/9/05,522.7,543,522.7,525.9,1329172
9/12/05,531,544.9,518.1,525.75,1942628
9/13/05,523.9,532.8,519,525.15,1305858
9/14/05,526,532.5,520,521.75,1164811
9/15/05,522,529.8,522,524.1,404024
9/16/05,525.5,533.4,522.1,528.05,686989
9/19/05,530,539.8,525,527.25,593796
9/20/05,528.7,531,520.25,523.2,563681
9/21/05,524,526.9,505,516.25,916540
9/22/05,517,517,491,495.1,651402
9/23/05,501,504.9,478.2,493.95,951682
9/26/05,500,507.9,496,505.85,418802
9/27/05,510,516.25,505,507.2,708507
9/28/05,510,513.9,506.25,509.55,420534
9/29/05,514.8,515,492.6,495.15,1975898
9/30/05,499,504,485.55,491.7,814983
10/3/05,495,503.95,493.05,500.45,427351
10/4/05,507.9,508.85,499.2,502.8,558478
10/5/05,505,517.9,500.1,512.6,1069945
10/6/05,502.15,523.4,502.15,518.2,1612709
10/7/05,522.95,530.9,516.15,523.05,1871656
10/10/05,520.1,529.45,498.15,500.2,1532749
10/11/05,505.45,506.7,482.25,489.25,1889836
10/13/05,424,480,395,454.6,7748529
10/14/05,460,535,440,443.3,3569536
10/17/05,447,451.9,437,440.25,1734872
10/18/05,444.45,448,412,418.1,1960373
10/19/05,420,426.9,405,410.55,2668404
10/20/05,414.5,424.7,400,403.1,1774471
10/21/05,405,408.9,386.15,389.65,3807240
10/24/05,387,389,352.1,355.55,5860982
10/25/05,360,360,339.05,342.5,7175333
10/26/05,343.5,360,342,358.05,5602955
10/27/05,359,368.65,352.3,359.15,4366822
10/28/05,358,360.8,348.05,350.85,2095766
10/31/05,351,359.95,346.35,350.9,1809726
11/1/05,356,360.5,348.2,350.3,418799
11/2/05,348.9,354,345.3,351,1067172
11/7/05,354.85,375.4,354,372.05,2277157
11/8/05,374.85,388.45,373.1,382.8,2670331
11/9/05,385.5,385.9,372.15,373.95,1703155
11/10/05,375.95,383.5,366.4,376,2457935
11/11/05,379.85,383.85,378,381.85,1061200
11/14/05,384.9,398.45,384,392.9,2992482
11/16/05,394.2,394.85,384.5,388.85,1439848
11/17/05,390.55,404.65,390.55,399.8,2924053
11/18/05,400,408.55,395,396.6,1776674
11/21/05,399.8,401.25,388.1,390.85,1798249
11/22/05,390,390,376,377.15,1553956
11/23/05,375,377,360.25,365.9,1943715
11/24/05,365,369.95,356.9,361.2,3890297
11/25/05,362,372.8,362,370.6,1392985
11/26/05,373.2,380,372.6,378.7,659868
11/28/05,379,382.9,375.1,381.1,1453727
11/29/05,383,391,378.05,388.45,2564022
11/30/05,390,394.8,382,384.8,1681981
12/1/05,382,398.9,382,397.35,1802872
12/2/05,400,402.5,390.1,392.25,1004551
12/5/05,395,395,380.1,381.95,966069
12/6/05,383.2,386.8,377,379.65,784328
12/7/05,381.5,384.8,377.5,380.95,592152
12/8/05,382,384.4,375.1,376.4,898164
12/9/05,378,383.5,378,382.45,562735
12/12/05,383,392.8,381.15,383.8,997635
12/13/05,383,392.9,383,390.55,1089716
12/14/05,391,401,390.6,399.4,2225110
12/15/05,408,453.65,384.1,388.05,1659883
12/16/05,391,394,387.8,390.65,602220
12/19/05,368,370,340,367.3,5024913
12/20/05,367.9,369.9,354.1,356.6,3321430
12/21/05,358,365.8,355,364.5,2813814
12/22/05,364,365,357.1,360.45,1416085
12/23/05,361.4,365,358,359.75,1082357
12/26/05,362,364,354.15,356,1011394
12/27/05,355.1,357.95,353,357.25,812785
12/28/05,358,360.9,356.1,357.9,503112
12/29/05,358,361.8,357.55,359.6,939814
12/30/05,359,364,359,362.75,365169
1/2/06,363,367.4,362.55,364.4,634394
1/3/06,365,368,365,367.65,558156
1/4/06,369.8,371,367,367.65,786938
1/5/06,368,370,363.65,365.95,791257
1/6/06,366,374.8,364.1,369.75,1187368
1/9/06,371,379.95,371,378.55,1665984
1/10/06,379.2,398.4,379.2,394.1,3957113
1/12/06,391.5,395,381.3,384.85,1954250
1/13/06,386.05,393.4,383.6,385.3,648778
1/16/06,385.1,394,384.75,391.15,1193214
1/17/06,395.5,396.75,382.5,385.2,1222468
1/18/06,388,389,376.8,384.1,1019596
1/19/06,384.75,390.9,376,387.25,1752408
1/20/06,390,393.9,381.5,382.85,776788
1/23/06,383,385,375.3,377,651870
1/24/06,381,389.1,377.5,386.75,1425068
1/25/06,392,394.5,388,390.15,1932616
1/27/06,390,396,389.25,393.2,1601959
1/30/06,393,402.75,391.15,399.35,1441193
1/31/06,400,403.5,393.4,399.4,1651021
2/1/06,400,400.45,381.1,383.95,1465172
2/2/06,389.65,396,386,393.8,1412020
2/3/06,395,396.6,389.05,391.55,546220
2/6/06,391,418,388,414.05,2044533
2/7/06,415,421.6,403.2,406.05,3193759
2/8/06,409.9,416.95,403.6,406.35,3012433
2/10/06,407.7,434.9,407.7,433.05,3752370
2/13/06,439.95,446,430,443.5,2507770
2/14/06,444,444.5,432,436.55,1395163
2/15/06,438,450,431.2,447.7,2203828
2/16/06,450,450,429.25,432,1853088
2/17/06,433,443.6,425.25,439,2182180
2/20/06,444.7,447.9,435.05,438.7,1402445
2/21/06,440,461.5,440,449.8,2886765
2/22/06,450,466,446,463.95,2075442
2/23/06,463,466,449.1,451.6,2351698
2/24/06,450,454.8,442,443.25,777470
2/27/06,443,449.9,441.1,442.2,409672
2/28/06,445,445,427.25,429.5,1218476
3/1/06,430,438,428,436.6,963828
3/2/06,443,445.75,435,436.6,867230
3/3/06,436.25,442.9,432.05,436,800863
3/6/06,436,452.9,436,446.75,959665
3/7/06,448,450,439.2,441.55,1448122
3/8/06,442,442.5,430,431.5,1145758
3/9/06,431,433.75,412.5,420.6,2115110
3/10/06,428,430,418,419.15,1034744
3/13/06,422,424.9,419.5,421.5,1195560
3/14/06,435,449,410,412.75,889468
3/16/06,415,416.5,402.8,406.35,1473674
3/17/06,402.35,413.5,402.35,404.25,2275842
3/20/06,406,409.5,400.05,401.95,915618
3/21/06,404,411.2,394.5,396.8,2627135
3/22/06,399.15,404.5,388.15,391.95,2000767
3/23/06,408,408,391,394.05,1187664
3/24/06,399.8,405.4,393.05,403.4,1726683
3/27/06,406.1,411,398.5,400.4,3071315
3/28/06,406.5,410,396.05,397.3,2210455
3/29/06,397.3,413.8,397.3,411.15,4240759
3/30/06,415,460.05,415,452,10013956
3/31/06,459,459.95,427.15,432.35,6308013
4/3/06,436.5,442.9,434.6,440.35,2979368
4/4/06,446,461,441.5,455.1,5893669
4/5/06,455,480.5,455,473.85,5809307
4/7/06,470,473.85,455,457.2,2874182
4/10/06,468.9,468.9,455,463,1233039
4/12/06,462,464.9,449.15,451.65,2340585
4/13/06,451,453.85,436.35,449.6,1370627
4/17/06,468,468,452,464.9,1087164
4/18/06,474,475,464.8,465.85,913191
4/19/06,470,484.9,465.1,480.55,3288757
4/20/06,485.85,485.85,469.05,472.85,1853986
4/21/06,471,507.8,471,504.9,4967217
4/24/06,502,504.9,488,496.9,1678728
4/25/06,496.85,499,471.25,481.15,2935315
4/26/06,491.15,495,473.4,477.1,1575456
4/27/06,482,485.9,467.2,470.05,1081619
4/28/06,480,480,445.3,471.85,777355
4/29/06,454,478,454,472.5,476611
5/2/06,497,530,491,521.8,5723653
5/3/06,522.5,528,510.1,513.25,2478294
5/4/06,502.15,519.9,502.15,508.8,822439
5/5/06,509,519.95,490.2,511.45,1071039
5/8/06,519.85,519.85,502.85,505.95,1181247
5/9/06,513.2,514.95,503,505.3,665115
5/10/06,507.8,514.9,503,505.1,754426
5/11/06,508,509.95,491,493.5,576288
5/12/06,491,504.9,483.4,491.9,1678083
5/15/06,496.95,496.95,477.5,480.2,849667
5/16/06,483.9,484.9,465,477.55,939265
5/17/06,483.05,493.4,481,489.65,893474
5/18/06,482,482.25,453,459.4,1090129
5/19/06,470.1,472,411.1,429.7,1272176
5/22/06,438,447,397,428.3,1322322
5/23/06,432,450,415,446.6,830514
5/24/06,441,455,430,433.7,1608426
5/25/06,436,436,408,419.3,2079605
5/26/06,426,430,420,425.45,801035
5/29/06,432.8,433.8,420,422.2,305806
5/30/06,423.15,426,417,419.45,804036
5/31/06,417,417.9,400,411.3,802349
6/1/06,420,420,399,403.45,1265003
6/2/06,400,429.9,396.15,425.65,1205632
6/5/06,429,432,408,411.2,890827
6/6/06,400,402.5,384.55,388.05,1448253
6/7/06,390,392.95,348.5,365.85,1984816
6/8/06,361.1,361.8,340,343.1,1286226
6/9/06,360,371.7,340.15,364.15,1047152
6/12/06,369.35,386.3,357.3,360.4,1103944
6/13/06,355,361.6,352.25,356.3,989288
6/14/06,359.45,366.9,343,348.85,1319795
6/15/06,354.9,364.4,352.1,361.9,605807
6/16/06,365,381,365,369.8,672862
6/19/06,371.3,375,355.1,371.15,464698
6/20/06,370,382,365.05,373.45,915614
6/21/06,370,380.5,370,375.2,922395
6/22/06,383,386.4,360,370.9,2605879
6/23/06,372.9,389,366.1,385.55,2368616
6/25/06,390,395.35,385.55,391.15,309696
6/26/06,395,396.95,364.1,371.25,1365083
6/27/06,365,374.95,358.5,361.1,1233069
6/28/06,358,365.5,348.1,351.5,1802400
6/29/06,354.25,362.6,354.25,359.5,1350295
6/30/06,365,369,353.25,356.35,2554702
7/3/06,357,362,355.7,357.6,1572437
7/4/06,359,360.5,348.55,349.35,1410492
7/5/06,347,359.95,342.35,356.35,1712595
7/6/06,355.35,360.5,351.1,354.4,731144
7/7/06,356.5,357,345.1,346.85,1155759
7/10/06,346,353.8,345,349.45,802404
7/11/06,349,353.8,347.1,350.15,1310694
7/12/06,348.65,351,343.3,347.1,812801
7/13/06,348,355.65,342,343.9,1451510
7/14/06,340,343,334,335.3,1362643
7/17/06,339.7,339.7,317,320.25,1418280
7/18/06,318,330,318,324.2,1443648
7/19/06,325.2,330,323.05,325.95,1223053
7/20/06,332,354,329.25,349.5,3040695
7/21/06,352,355.9,346.3,353.75,2316850
7/24/06,350,358,341.3,354.8,1277411
7/25/06,357.75,360,354,356.15,968126
7/26/06,358,375.85,356.15,371.7,2236573
7/27/06,372.8,374.4,364.1,366,1475370
7/28/06,369.7,375,365.1,372.5,961669
7/31/06,375,380.45,371.1,373.55,1069286
8/1/06,375.05,378.8,365.35,371.1,939446
8/2/06,373,378.4,369.6,377.3,623814
8/3/06,380,400,375,392.05,3288564
8/4/06,395,400.5,392,397.05,2243892
8/7/06,398,401,391.25,396.6,1232317
8/8/06,398,400,394,395.95,1320721
8/9/06,397.5,406.5,393,400,972215
8/10/06,401,405.8,391.35,393.35,790526
8/11/06,397,403,393.7,394.9,615761
8/16/06,399.5,422.8,395.15,403.3,1368456
8/17/06,405,410,402.5,405.5,874896
8/18/06,405,412.45,403.15,408.25,946016
8/21/06,410.05,412.85,397.2,400.65,1810111
8/22/06,399.5,405,391.05,392.15,1492095
8/23/06,393,396,384.05,385.2,1074160
8/24/06,385,392,381.15,389,839008
8/25/06,393,395.8,386.35,388.15,631477
8/28/06,388,398.5,388,397.35,647294
8/29/06,399,401.9,394.1,395.5,488782
8/30/06,400.05,406.6,398.55,405.3,1464506
8/31/06,408,409.5,400.55,406.7,1577014
9/1/06,407.25,417.4,405,415.55,1819391
9/4/06,416,421.7,412.5,415.3,929930
9/5/06,417,422,414,416.15,565043
9/6/06,418,419.9,412,415.05,554461
9/7/06,410,416.35,408.55,409.8,565514
9/8/06,409,419.9,406.55,417.6,911071
9/11/06,419.5,419.9,400,401.95,1549280
9/12/06,403.2,406,393.6,404.8,586617
9/13/06,406.4,415,406,413.05,685724
9/14/06,415,420,413.05,413.95,505656
9/15/06,415,418,410,414.15,492475
9/18/06,415,422,414.1,417.8,1297602
9/19/06,422,425,407,411.1,1592357
9/20/06,408,413.55,405.25,411.85,1637529
9/21/06,415,422.5,412,416.6,750789
9/22/06,415.5,418.4,412.25,414.25,603762
9/25/06,411,417.8,411,413.65,401524
9/26/06,415,419.5,412.3,417.45,556970
9/27/06,419,425,419,420.95,1315180
9/28/06,422,433.7,420.5,430.45,2457663
9/29/06,346.5,441.1,346.5,439.45,1470812
10/3/06,452,452,427.55,428.5,785160
10/4/06,431.9,433.8,420,421.4,816044
10/5/06,427,427.4,422.15,423.85,889405
10/6/06,425.2,429.8,420.6,422.45,1140035
10/9/06,425.05,425.05,418,419.7,532452
10/10/06,421,425.85,421,423.25,643542
10/11/06,426,427.9,410.55,412.5,593983
10/12/06,415,423.8,408.5,414.05,1166690
10/13/06,414.7,421.45,414.7,418.2,632289
10/16/06,418,421.2,414,417.55,695822
10/17/06,420,420,410.5,411.35,800509
10/18/06,413.8,425.8,411.25,424.1,1257518
10/19/06,427,429,406.5,410.9,2536067
10/20/06,415,418.8,408.5,411.45,1207921
10/21/06,414.9,416.7,414.5,415.1,171999
10/23/06,417,417,408.1,410.45,1610308
10/26/06,415,415,400.25,401.95,1734525
10/27/06,406.9,408.9,403.05,405,396201
10/30/06,406,406.85,401,402,470948
10/31/06,403.25,408.8,398,399.35,870682
11/1/06,405.95,405.95,395.3,397.9,896617
11/2/06,400,405,391.5,403.45,651467
11/3/06,405.05,406.65,400.55,403.7,580284
11/6/06,404.8,406.75,401.05,403.45,581060
11/7/06,407,408.95,401,402.2,433898
11/8/06,403,404.45,398.55,399.95,802971
11/9/06,405,405,398.1,399.25,393934
11/10/06,401,404.9,397,398.2,706801
11/13/06,399.9,401,397,397.6,374626
11/14/06,399,407.5,392.1,401.75,1058419
11/15/06,404,408.6,399.05,403.85,1348987
11/16/06,409.8,412,394.5,396.6,1349181
11/17/06,399.8,399.8,389.25,390.3,852262
11/20/06,395,395,376.3,380.35,1019670
11/21/06,383,386.9,380.25,381.65,678905
11/22/06,382,385.95,380.3,381.55,559744
11/23/06,383,386,381.05,382.6,666695
11/24/06,384.9,388.8,380.5,385.15,858658
11/27/06,388,388,382.3,383.35,544248
11/28/06,365.55,382.95,365.55,381.25,632272
11/29/06,383,383.6,379.2,380.1,201560
11/30/06,381,383.8,366,369.4,3203687
12/1/06,371.5,386.7,369.8,382.65,1167971
12/4/06,387.4,389.8,382.3,383.7,737726
12/5/06,386.7,400,383.6,385,555327
12/6/06,385,392.5,385,390.95,1659919
12/7/06,392,393.75,383.05,386.8,1006226
12/8/06,389,390.75,383.2,387.6,1858477
12/11/06,388.9,388.9,371,375.45,1164886
12/12/06,375,378.3,350,359.25,2233176
12/13/06,342.6,372,342.6,367.3,1070457
12/14/06,370,375,366,371.7,388162
12/15/06,375,400,374.2,375.45,423364
12/18/06,378,396.9,378,390.95,1742790
12/19/06,393,395.4,383.3,388.65,1689461
12/20/06,389.9,394,383.05,387.25,1206901
12/21/06,387.25,389,382.25,386.5,536014
12/22/06,388,390,384.25,387,270214
12/26/06,390,393,385.15,392,359399
12/27/06,390,402.8,390,397.25,1349033
12/28/06,399,401.85,390.05,393.95,1615661
12/29/06,396,399.5,391.05,391.8,397590
1/2/07,391,401,391,399.15,414305
1/3/07,397.4,415,383.35,412.1,2099462
1/4/07,414,420.1,411.35,413.2,1208054
1/5/07,411,419,411,413.8,983146
1/8/07,412,421,405.25,418.8,2288581
1/9/07,425,435,415,416.8,1569558
1/10/07,417.5,417.85,410.2,411.15,518991
1/11/07,411.9,417.9,411.1,416.4,395958
1/12/07,416.1,422.9,416.1,421.25,590829
1/15/07,426.95,431.5,424.05,430.4,927606
1/16/07,431,433.5,423.6,429.65,798989
1/17/07,430,437.8,429.15,432.3,805604
1/18/07,436,444.9,425.15,430.4,3914355
1/19/07,432,433.8,413.2,414.5,2777032
1/22/07,417,417.8,402,404.55,1068022
1/23/07,408,409.5,398,399.45,1086333
1/24/07,409.5,409.5,399,400.8,658686
1/25/07,402.05,402.05,396,397.3,1234138
1/29/07,400,406.45,400,402.4,495285
1/31/07,404,410.85,401.25,408.95,1206481
2/1/07,409,411.8,405.05,411.2,666598
2/2/07,413,416,411.5,413.05,723305
2/5/07,414,416,409,414.7,394205
2/6/07,414.7,421.8,412,420.05,1483774
2/7/07,424.2,426,417.3,419.3,738329
2/8/07,421.9,422.6,411.05,420.95,696657
2/9/07,424.05,424.05,414.4,416.75,870006
2/12/07,413.6,417.5,401.65,409.15,598101
2/13/07,409.1,416,403.25,411.5,542207
2/14/07,408,416.9,402.25,415.45,381213
2/15/07,415,422.8,388.1,393.35,4619378
2/19/07,396,399.9,387.65,391.6,1647509
2/20/07,385,402.9,385,395.5,1015986
2/21/07,396.5,401,381.5,382.7,1651444
2/22/07,383,388.9,364.6,367.45,2675132
2/23/07,367,373.8,351,356.55,1959948
2/26/07,365,365,343.15,351.35,1398611
2/27/07,354.1,356.8,343.6,351.6,644578
2/28/07,342,344.8,325.25,337.85,1618213
3/1/07,344,345,337.4,342.75,1125149
3/2/07,345,359.8,341.25,347.3,1174815
3/5/07,345.5,345.5,317.6,320.7,1139553
3/6/07,325,333.95,320.05,322.3,1858600
3/7/07,322,328.9,304.5,307.25,1513640
3/8/07,312,331.9,309.2,328.45,2364554
3/9/07,334,335.9,322,326.05,629527
3/12/07,328,331.25,322.5,323.75,708550
3/13/07,323.75,325,317.2,320.7,697500
3/14/07,316.5,316.5,307.2,312.25,759013
3/15/07,315.95,320.55,309.7,311.2,1494220
3/16/07,315,318.45,311,316.25,834380
3/19/07,319.5,319.5,315.65,316.95,407922
3/20/07,318.9,343,318.15,336.35,2374663
3/21/07,340,341.9,330.4,331.55,713984
3/22/07,334.2,339.95,332.5,333.2,814069
3/23/07,334.25,338.9,329,330.15,680391
3/26/07,333,333.8,325.25,327.05,509321
3/28/07,326,342.5,325.25,338.9,1979809
3/29/07,336.95,348.4,336.95,345.05,2017331
3/30/07,347.2,355,343.65,351.9,1318614
4/2/07,350,363.25,336.1,341.6,2241755
4/3/07,342,347,336,343.8,751309
4/4/07,339.9,347.6,339,345.1,736272
4/5/07,346,349.4,341.55,346.9,413923
4/9/07,347,356.05,347,351.5,402640
4/10/07,353,359,351.55,357.9,575512
4/11/07,362.25,362.25,342.7,345.7,632867
4/12/07,342,348.5,334,336.95,951507
4/13/07,335.1,343,329.15,332.55,2006445
4/16/07,338,342.6,330,338.55,602582
4/17/07,342.7,342.7,336.15,337.5,686049
4/18/07,340.9,345,339,340.2,814467
4/19/07,339.1,344.8,336,340.7,1137785
4/20/07,344.95,345,341.55,343.75,423375
4/23/07,345,346.9,341.25,343.5,772282
4/24/07,343.5,355,340,349,1166516
4/25/07,350.85,372,348,369.4,2511475
4/26/07,374.9,375.95,362.1,370.4,2660501
4/27/07,374,376.4,362.3,370.7,1760738
4/30/07,370.15,373.9,366.25,371.95,578498
5/3/07,375.6,385.65,372,384.2,1350081
5/4/07,386.1,387.9,379.25,381.75,749670
5/7/07,383.8,393,382,391.4,1332346
5/8/07,395,396.4,384.15,388.7,1309647
5/9/07,389,394.4,380.3,393.5,653978
5/10/07,395.6,396.4,385.1,386.45,435739
5/11/07,384,393,380,390.6,725687
5/14/07,391.25,397.4,391.25,394.95,583906
5/15/07,395.95,403.7,392.1,395.4,942684
5/16/07,396,398,390,395.35,508378
5/17/07,400,400,392.3,394.75,645222
5/18/07,394.75,402.45,391.1,399,671367
5/21/07,402,405,399.9,400.8,445039
5/22/07,401.8,406.95,398.6,399.75,473744
5/23/07,399.5,405,388.6,389.75,644799
5/24/07,388,393.5,380.05,382.25,522997
5/25/07,384.9,385.5,378.1,381.5,416021
5/28/07,381.7,390.95,381,382.85,893650
5/29/07,397.8,397.8,386.95,391.05,669067
5/30/07,395,401,386,389.45,1071322
5/31/07,390.5,395.9,385.55,387.45,836982
6/1/07,391.75,392.8,388,389.85,427035
6/4/07,391,394.9,387.25,388.65,486732
6/5/07,387,392.5,385,391.85,398035
6/6/07,390.05,393.5,376.1,380.95,689426
6/7/07,378,380.45,373.85,378.55,579763
6/8/07,378,378,364.8,367.95,984267
6/11/07,372.9,375,369.25,370.1,458786
6/12/07,389.9,389.9,367.25,368.75,874333
6/13/07,368.05,370,360,363.9,337802
